site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log
10750,20.481910071544274,0.12861700356006622,0.04244971505350019,0.0669370306925458,0.04673942464181735,-3.1594350787679177,-2.7040029419278486,-3.063167259707196
10751,23.42463840985905,0.17053399980068207,0.04430467262554652,0.06588607756059783,0.04902869034528359,-3.1166651306187023,-2.7198281259452908,-3.0153496349691684
10752,24.046407647060317,0.23993100225925446,0.04526838571348522,0.06734973698033175,0.05034263759598596,-3.0951463772492565,-2.6978562813994365,-2.988902895018131
10753,24.26549881037895,0.10986500233411789,0.04621982612892188,0.06934554746789236,0.051683299397983044,-3.0743464359577364,-2.6686533380619375,-2.9626205787054287
10754,24.617872453263686,0.10277699679136276,0.046803366463420475,0.06892468513038175,0.05234476973813327,-3.0618001456665187,-2.6747408903760483,-2.949903256148123
10755,24.887753299329205,0.022958099842071533,0.04623297936816694,0.06082779095189481,0.05096807249736387,-3.074061896418604,-2.799708506418339,-2.9765558717595306
10756,25.383923209613247,0.20706500113010406,0.04667448307096464,0.06109921133478815,0.051524300599722954,-3.064557664688746,-2.7952563206655014,-2.965701726296326
10757,26.73284218819616,0.19617800414562225,0.04746160899742324,0.06361142257631111,0.052740199185896605,-3.0478341263700193,-2.7549622245057916,-2.9423773213122018
10758,27.01153844098089,0.1515759974718094,0.048135124113830446,0.06649305624594938,0.05377591736184232,-3.033743137302629,-2.710657754126345,-2.9229295447113253
10759,27.77718482087346,0.12247700244188309,0.04888483543442035,0.0677542425669093,0.054832126566225804,-3.0182880444120785,-2.691868200269144,-2.9034790055977733
10760,29.016194278989776,0.14314700663089752,0.04912737302727164,0.06514999703930147,0.05486912763250438,-3.013338904060745,-2.7310630208556206,-2.9028044268438298
10761,33.65803160592125,0.24659200012683868,0.04978351636082434,0.06265143863424227,0.054562445834,-3.0000713465136473,-2.7701686348671175,-2.908409438115913
10762,86.5551626866316,0.11842700093984604,0.04416957644086406,0.05425779780996893,0.047639234196409065,-3.1197190427141313,-2.91400855845834,-3.0440986094267353
10763,86.67801225365488,0.13557299971580505,0.044373988280676416,0.0556869190264228,0.04796429128126832,-3.1151018307551657,-2.888010006552147,-3.0372984765689477
10764,87.68070411145823,0.13778799772262573,0.04445323747059872,0.055452065219352996,0.048069629749616434,-3.113317485690266,-2.8922363211660187,-3.0351046994230426
10765,87.92705024784415,0.21093599498271942,0.0445177554564239,0.054775785445854826,0.048105291990409464,-3.111867170368123,-2.904507054108121,-3.0343630873316094
10766,90.5739367716872,0.0726860985159874,0.04450665978944956,0.05016640412802979,0.04777170720052175,-3.1121164428177344,-2.99240971680332,-3.0413217142971063
10767,90.93229518609684,0.13347700238227844,0.04438092995030202,0.047189804264028176,0.04736738158142489,-3.114945407431746,-3.0535774210797757,-3.04982143945719
10768,91.13189540428226,0.05620979890227318,0.044274798995164344,0.044484131670123474,0.046967529582475846,-3.117339635240782,-3.112622745086494,-3.058298775973104
10769,92.04869770305888,0.06010669842362404,0.04409052873496753,0.0402267699206884,0.046346084916529216,-3.1215102875098366,-3.213222586557367,-3.0716184583581776
10770,92.37001523420017,0.03538279980421066,0.04387294657888439,0.035552760741056504,0.045632164435313094,-3.126457399912206,-3.336737467771839,-3.087142450688009
10771,92.81693209226673,0.21591100096702576,0.043640421997043564,0.03131349370830374,0.044860689679519956,-3.131771448104269,-3.463706165445275,-3.104193375966347
10772,92.98927733738176,0.043136801570653915,0.043408278642262293,0.02779749106670746,0.04410156888864909,-3.137105103940792,-3.58280951175728,-3.1212599214558083
10773,93.26490032911722,0.0359341986477375,0.043188289679663275,0.02482959361234788,0.043373854224451905,-3.142185892708807,-3.6957190463963263,-3.1378984566386072
10774,93.50073267767564,0.12786699831485748,0.04308115970383547,0.024810360082356167,0.04302960815651383,-3.14466950728294,-3.6964939677861604,-3.145866838459082
10775,93.76519487924725,0.03271050006151199,0.04286289598654526,0.02257748494953649,0.042279269806137325,-3.1497487227045338,-3.790802110452919,-3.1634583885611818
10776,93.97547063584177,0.1165350005030632,0.042697319796138035,0.02115891636618558,0.04170170866129768,-3.1536191289578936,-3.855693884731291,-3.177213175925766
10777,94.15460940540163,0.20175999402999878,0.042496757625886394,0.019681095859869886,0.04100738543407919,-3.1583274971176984,-3.9280967049718445,-3.19400309596123
10778,94.2625779188904,0.06561940163373947,0.042426746012068695,0.02148665127854202,0.04077103590735157,-3.159976313444855,-3.8403234074340764,-3.199783353904928
10779,94.40338180052989,0.6176459789276123,0.04234514653224295,0.023096945455814633,0.040510918956731874,-3.1619014681766604,-3.7680549015477407,-3.206183737336313
10780,94.4545758597378,0.07895150035619736,0.042345301085040844,0.025740966549099405,0.040550072730600774,-3.161897818348321,-3.6596715270490954,-3.2052177048193453
10781,94.48377183978884,0.0911526009440422,0.04239026562898123,0.029452988668336472,0.0407275343399048,-3.1608365273248578,-3.524959891237766,-3.200850895861705
10782,94.50674042243044,0.02461319975554943,0.042424565174074495,0.031818931244204963,0.04085851522853434,-3.1600277171995925,-3.447693844185126,-3.197640028272131
10783,94.59626936957018,0.02310189977288246,0.04226253074753913,0.02882080759194704,0.04024629145401314,-3.16385438341124,-3.5466576668759897,-3.2127374171510046
10784,2.196734654135372,0.012555900029838085,0.008981850678173007,0.009084945165273335,0.009003044696906222,-4.712549329018017,-4.701136612895384,-4.710192459200097
10785,2.239032431327889,0.018105899915099144,0.0086325177928744,0.00871896643744256,0.008648952307771704,-4.752219067552596,-4.742254575902446,-4.750317085862848
10786,2.236848798470047,0.033251598477363586,0.02405756199807128,0.023395575266972477,0.023925939515441225,-3.72730590365832,-3.7552083656534903,-3.732792073221188
10787,2.572643006700788,0.05849739909172058,0.013154335153965456,0.013561025270771358,0.013233557204944858,-4.331003905184337,-4.3005553893892845,-4.324999462849956
10788,4.678069457294773,0.035887300968170166,0.014278453866730975,0.01475636618576529,0.014374310962851682,-4.249003600570491,-4.216080683496711,-4.2423126264665605
10789,14.884288555589281,0.22781400382518768,0.02410011431835354,0.03292599331492017,0.02572530602331408,-3.725538694996631,-3.4134928627897914,-3.6602801013827673
10790,15.225744034186445,0.13511499762535095,0.02872608921898993,0.038957769119338986,0.030771056720921015,-3.5499495371153946,-3.2452770626445187,-3.4811807476665106
10791,15.462546886233412,0.30206799507141113,0.032887844786306,0.04485062263706618,0.035351002624665825,-3.41465214886054,-3.1044178079189306,-3.3424285242506593
10792,15.879539886627995,0.0827810987830162,0.03778403616902216,0.05275954937847892,0.04095459563423019,-3.2758685891311528,-2.942010492138434,-3.1952912494797423
10793,16.11035796714359,0.19140300154685974,0.03834705363588764,0.05105074686084858,0.04131674736248915,-3.2610775823892157,-2.97493510449124,-3.186487356065126
10794,16.45423970447307,0.19460800290107727,0.039922549235546646,0.05294649532015674,0.04307470532533489,-3.2208139709718697,-2.938473397602013,-3.144819337558812
10795,16.539644011767916,0.1663540005683899,0.042028033208199964,0.05677464607407263,0.045591373241028986,-3.169418426011256,-2.868665424843981,-3.0880367636699844
10796,3.303674762045731,0.06412400305271149,0.014265898139748035,0.014616567664090889,0.014335432094518909,-4.249883335222717,-4.225599622121295,-4.245021037476814
10797,4.263664466212295,0.037313301116228104,0.013842860442718811,0.01400831831252973,0.013877558067504611,-4.2799856707606585,-4.268103960632426,-4.277482271117261
10798,4.753606979088662,0.06377220153808594,0.01317628292207771,0.013126760552035396,0.013167754793963121,-4.329336813805627,-4.3331023422021175,-4.329984256578403
10799,5.067726609331649,0.05343319848179817,0.012712573922867931,0.012489128184344252,0.012667997027629845,-4.365163702649504,-4.382896758374195,-4.368676384941875
10800,5.192759809216064,0.01674780063331127,0.012302084158360087,0.01190892567813164,0.012221272638582956,-4.397986587188626,-4.430467103030964,-4.404577186751063
10801,5.285847269157087,0.01876150071620941,0.012422489275360543,0.012291428096715682,0.012380913840295996,-4.388246797811935,-4.398853162259379,-4.391599198594047
10802,5.624714738446229,0.015120199881494045,0.01208924153233326,0.011740304907768614,0.01200626653310637,-4.41543935144882,-4.444727493218541,-4.4223265544067
10803,2.109146713980977,0.05724269896745682,0.025072666419175816,0.030719492141009684,0.02656322635111795,-3.6859770135057093,-3.482857902707493,-3.628227487688105
10804,2.204256056196753,0.07314000278711319,0.02779689470378772,0.03285684955445899,0.02922277509359904,-3.582830965827201,-3.4155950457575193,-3.5328069047667454
10805,3.376866900401918,0.2641429901123047,0.034045721487108584,0.03531352403087586,0.03429541931443359,-3.3800509081111296,-3.343489271391494,-3.3727434814126807
10806,3.924230869886814,0.07586430013179779,0.03302075197757889,0.033534022010071725,0.03313268694091009,-3.410619067352164,-3.395194773115817,-3.407234963003669
10807,4.508797473232506,0.07673490047454834,0.03215608166219505,0.03257065797639851,0.032238351512006116,-3.4371536809564227,-3.424343457982223,-3.4345984944125796
10808,4.621780254759191,0.11371000111103058,0.034016807302485866,0.035391118131077995,0.03427339185676985,-3.3809005440819435,-3.341294390575176,-3.3733859734741656
10809,4.950133936219376,0.06765919923782349,0.03284030684186319,0.03327780815757683,0.032938086061188046,-3.4160986509012683,-3.4028645258477717,-3.4131256597098028
10810,11.07441534717033,0.03744630143046379,0.030509458010433504,0.02954979534171227,0.030353052952352903,-3.4897185447366983,-3.5216784609843934,-3.4948581750248127
10811,11.326180128052211,0.03172510117292404,0.029462876398824653,0.02754497631978798,0.029137999176792995,-3.5246242352792314,-3.591935107749677,-3.5357121430023413
10812,12.058910264509656,0.062182601541280746,0.0281179997718707,0.02500670617358026,0.027576760753312002,-3.5713453464377047,-3.688611243142504,-3.5907818626331607
10813,12.35928109528444,0.07785529643297195,0.027229527765919723,0.023656309779629302,0.02657769080172504,-3.603453314866251,-3.7441254013355367,-3.62768310675758
10814,14.860430344739036,0.025522200390696526,0.026697655132693714,0.024774667610123566,0.026218030008747974,-3.62317954017813,-3.697933615198222,-3.641307936621471
10815,2.772728476632774,0.023086799308657646,0.010262395700144627,0.010071125715757825,0.010221923473019433,-4.579268967456734,-4.598082789447181,-4.583220505161878
10816,2.917495247521926,0.01586329936981201,0.009165391166963558,0.008884966613033379,0.009105017144509835,-4.6923207180815005,-4.723394575060311,-4.698929682826872
10817,3.047785341323901,0.020665600895881653,0.008696098084644154,0.008395794082175938,0.0086296381870354,-4.744880849943933,-4.780024403030092,-4.752552699790546
10818,3.232342755384971,0.030830400064587593,0.008452952695382715,0.00817050659534769,0.0083877686652496,-4.7732394672437515,-4.807224365258063,-4.780980745572945
10819,3.381557667278815,0.03609929978847504,0.008552113916594044,0.008447168234593922,0.008514715825453253,-4.761576784885756,-4.773924013944765,-4.765959338829762
10820,2.088847015941562,0.07212760299444199,0.03986719437683655,0.04071831715432197,0.04003371548939062,-3.222201489344151,-3.201077234845289,-3.218033292663394
10821,2.07598784467265,0.02103460021317005,0.015849196819707433,0.01615221475937448,0.015910316267402237,-4.144636453778303,-4.12569810191249,-4.14078755830065
10822,2.484246313636754,0.026182200759649277,0.0110691178726206,0.011191515378829044,0.011093633884839735,-4.503596221740183,-4.49259934323292,-4.501383859079896
10823,2.292490998677205,0.06194330006837845,0.011193466380533087,0.011509284843627357,0.01125512091480413,-4.492425029782058,-4.464601191660261,-4.486932061473319
10824,4.725219751949305,0.05893170088529587,0.014182247478258459,0.014853715275912565,0.014317558774824565,-4.255764274086285,-4.20950525809482,-4.246268608600825
10825,5.02211294520759,0.033955998718738556,0.013874105766376996,0.014156446745397646,0.01393719708101445,-4.277731070696709,-4.257585158265773,-4.273193964095606
10826,5.202383968845838,0.04129260033369064,0.013296739463028756,0.013291779891679747,0.013303353075122478,-4.320236426965109,-4.320609488085238,-4.31973916461758
10827,4.867802889981464,0.19615499675273895,0.02820506647525866,0.029096292072811364,0.028381231956624803,-3.568253654932182,-3.5371445331016345,-3.5620271988680567
10828,5.038935005738571,0.20763500034809113,0.03402350103365032,0.03569195553705749,0.03435763538350789,-3.3807037862673557,-3.3328299506847396,-3.3709310031076707
10829,5.178202256841376,0.0949074998497963,0.03367267491462626,0.03463673228286055,0.03389007140407291,-3.3910686039208993,-3.3628405333732654,-3.3846331864290464
10830,3.045116456721679,0.14538399875164032,0.048369954520310975,0.049663552215472515,0.04863012758958232,-3.0288764323934805,-3.0024839707419813,-3.0235120308893926
10831,3.411966776696739,0.09168770164251328,0.039830186672699615,0.04016612966840386,0.0398978518423621,-3.223130195063448,-3.2147311840602626,-3.221432795072956
10832,3.654026522658825,0.09391889721155167,0.04070151158364029,0.041483055235061184,0.040846589650866245,-3.201490047576066,-3.1824702427146123,-3.197931945840082
10833,4.031552381043498,0.06006480008363724,0.03991054480962636,0.04026692984430233,0.03998041293551246,-3.2211147090593597,-3.2122247463024554,-3.219365621411135
10834,4.22023443494631,0.15087200701236725,0.039146985562192795,0.03903455214976049,0.039126784941213584,-3.24043185664404,-3.2433080725188526,-3.240948009661782
10835,4.274016503460556,0.21137000620365143,0.039111296336463944,0.03915904999759167,0.039105385410773366,-3.241343944855975,-3.2401237211240104,-3.241495087184435
10836,4.314454148960052,0.12711100280284882,0.04201747479136476,0.045480380909561885,0.04256934291915593,-3.169669680769352,-3.0904742348146925,-3.1566209345640925
10837,2.137291315250423,0.055184099823236465,0.01519493835831159,0.015803696267972463,0.015316417302577694,-4.186792909330291,-4.147511425298232,-4.178829999552722
10838,2.278256947463062,0.06952779740095139,0.017698896628970208,0.01852371980442725,0.017866393314335337,-4.034252978691723,-3.9887032165616394,-4.024833799261313
10839,2.497995113109109,0.06834270060062408,0.01930935848510481,0.02051881582072331,0.019552390363771082,-3.947165404993894,-3.886412968886519,-3.9346577307784347
10840,2.677295633256719,0.06611309945583344,0.021279470157749367,0.022827782864076742,0.0216053550742458,-3.850012513420672,-3.7797769381771316,-3.834814074915156
10841,2.752105277431891,0.10376500338315964,0.02170099467771711,0.0230453382663552,0.022000523782511223,-3.8303971818034217,-3.7702917744033906,-3.8166890176112696
10842,3.157856612376031,0.034464698284864426,0.022300645326822063,0.023647931502215957,0.02262342885585334,-3.803139662512258,-3.7444796307777146,-3.788769234642624
10843,3.24455492432743,0.03895220160484314,0.021371975480229198,0.021588211368688357,0.021501363196564652,-3.8456747721720728,-3.835607883246789,-3.8396389413671206
10844,3.293969727127608,0.04985539987683296,0.0215848608828344,0.022047679718743725,0.02174583075596425,-3.835763095080738,-3.8145479108010427,-3.8283332292031553
10845,45.114501827766865,0.04198350012302399,0.023837064594543607,0.02268789719207578,0.02362717191348938,-3.7365135737895443,-3.785923660021575,-3.7453578769817844
10846,45.71864025153777,0.04538549855351448,0.02379617302274947,0.022565548421034608,0.023549730088052244,-3.7382305085974576,-3.791330941942025,-3.7486409198145947
10847,45.819815240572424,0.0438510999083519,0.023766409041657274,0.022473977307308452,0.02349192267124355,-3.7394820800507134,-3.795397203227805,-3.7510986330332434
10848,45.922688610729665,0.04075859859585762,0.023749353347069412,0.022508036742042537,0.023461537513040802,-3.740199976363976,-3.793882845013177,-3.752392900264032
10849,45.98941072580192,0.08146560192108154,0.02373674782319894,0.022620136696012476,0.023442366232104838,-3.740730890625451,-3.788914765164214,-3.7532103708996427
10850,46.017636202358695,0.06591379642486572,0.023856909357505268,0.02421933082317785,0.023710691891722094,-3.735681403078551,-3.7206041703397137,-3.741829197899884
10851,3.840686694284853,0.03052630089223385,0.009000094755718075,0.009149062786899297,0.009029205382625192,-4.710520173288222,-4.694103832602058,-4.707290912919691
10852,3.908055811686995,0.026800699532032013,0.01287239998521987,0.013711935995616946,0.013036080561064577,-4.352669795721093,-4.289488584901832,-4.340034338134496
10853,3.943236563271665,0.029708700254559517,0.013986172126946327,0.014980282735433151,0.014184839317832017,-4.269686142687224,-4.20102042687671,-4.2555815383969
10854,25.420155339986383,0.03074459917843342,0.05418250182476267,0.02657029956180579,0.048010429798491606,-2.9153972672236357,-3.627961244836418,-3.036337004209174
10855,25.605036255209505,0.029480300843715668,0.05304927474937117,0.02473614033911587,0.046434892796889206,-2.9365340850924815,-3.6994899331166726,-3.069704102427247
10856,27.031757263737024,0.03364500030875206,0.05188061739680903,0.02350466232030732,0.044905361047767794,-2.9588100191265037,-3.750556480901206,-3.103198091633941
10857,8.0875291001e-5,0.04956649988889694,0.04956649988889694,0.04956649988889694,0.04956649988889694,-3.004440078906067,-3.004440078906067,-3.004440078906067
10858,46.165961486064106,0.053196899592876434,0.04065477780190278,0.02340220342048924,0.035300636921501635,-3.202638914792867,-3.7549250977827926,-3.3438542721036315
10859,46.57753584196094,0.06795310229063034,0.04046359818530995,0.02405371916331529,0.03505835523096808,-3.207352519281028,-3.727465651421065,-3.3507413135681596
10860,46.810456680038484,0.038614701479673386,0.04037837996181976,0.02452560814065452,0.034962477135466116,-3.2094607867185188,-3.7080374770734346,-3.353479874427355
10861,47.42397663756066,0.06261859834194183,0.04010774506777898,0.0248895103041271,0.03463006597585051,-3.2161858194845956,-3.693308837198466,-3.3630330154050094
10862,48.01566026652317,0.04636039957404137,0.03990349831026184,0.024702044263903374,0.0343485150264136,-3.2212912819808,-3.700869275052149,-3.3711964919203443
10863,48.53018886786537,0.04361959919333458,0.039611189749907065,0.0242385134280716,0.03394458180669855,-3.2286436311948306,-3.7198124468863836,-3.383026031036377
10864,50.462461320424076,0.04923729971051216,0.03937201243723675,0.024126206589082558,0.0336246797743054,-3.234700059324824,-3.7244566189525132,-3.3924949645462137
10865,50.97787954996095,0.058852098882198334,0.0391729655596634,0.024157950619616196,0.03336147296870683,-3.2397684241967166,-3.7231417348604077,-3.4003535487281242
10866,51.268464470517024,0.05321099981665611,0.03905236017511682,0.024992291964534345,0.033252272663949325,-3.2428519646991205,-3.6891878230733832,-3.403632163420615
10867,53.1434772170656,0.016110800206661224,0.03872267731453879,0.023590555085278745,0.032740512977498755,-3.2513298734440887,-3.7469088553061685,-3.4191420389426277
10868,53.49285847418335,0.05166789889335632,0.03855311069817646,0.023701295138488374,0.032506185329758436,-3.2557184896685674,-3.742225585140553,-3.4263248899158665
10869,53.8726488407208,0.03912590071558952,0.03840436104244023,0.023879498916201846,0.03230983220042372,-3.2595842570233575,-3.7347349740865234,-3.432383692584666
10870,54.56429432934909,0.13332399725914001,0.038150568141502736,0.023659284526058862,0.03193100701531863,-3.2662146290558045,-3.743999660700673,-3.4441777345342053
10871,54.647919380240964,0.0842491015791893,0.03804956940575487,0.024336385558340785,0.03183125544018855,-3.268865511275797,-3.715782700463614,-3.4473065964242138
10872,54.76769568620638,0.0748806968331337,0.037938362111626475,0.025142486443321992,0.031731393016523404,-3.2717924858966914,-3.6831961768395,-3.450448772159612
10873,55.03943666396753,0.03663359954953194,0.03768282377032852,0.023314130988479512,0.031247005772122936,-3.2785508912557697,-3.7586956220530157,-3.465831722682371
10874,55.30818525595323,0.023597700521349907,0.03741460068111863,0.021217043519858536,0.0306969808324236,-3.2856942582017137,-3.8529504806745587,-3.4835909734458252
10875,3.389887822251566,0.06859669834375381,0.01342696987987557,0.013498466923446674,0.013442150454999144,-4.310489917144579,-4.3051791612124894,-4.3093599525942246
10876,3.592318675624254,0.08075570315122604,0.012518312160216025,0.012421292251888172,0.012498131147342962,-4.380562733882413,-4.388343161843472,-4.382176154063911
10877,3.834621047460057,0.06887450069189072,0.01286473149315937,0.013006159541828412,0.012885459050245806,-4.353265704577049,-4.342332222823668,-4.351655808795638
10878,3.972513418613672,0.05484889820218086,0.013279682792411089,0.013622119719296092,0.013338489844814245,-4.32152002133275,-4.296060357529182,-4.317101449939247
10879,4.468117201862079,0.03535059839487076,0.013864065887260949,0.01450566221985703,0.013981765304704205,-4.278454974181037,-4.233216207858904,-4.270001276564319
10880,4.693840139041897,0.13763700425624847,0.01707815380114724,0.02058725593955404,0.01769334238226444,-4.069955187731721,-3.88308303833655,-4.034566846754696
10881,5.066513479968592,0.10774199664592743,0.022626667769859044,0.030488300783322382,0.02405860198523797,-3.7886260785279298,-3.490412249829409,-3.7272626754754907
10882,5.29013365958266,0.13474999368190765,0.027213550005185192,0.03834140213690711,0.02934051069293027,-3.604040267766321,-3.261224970909008,-3.5287861003884413
10883,5.404006069309756,0.17238299548625946,0.03143742683561118,0.04572989910980114,0.0342319043626904,-3.4597561584215493,-3.0850029475293206,-3.374597193670005
10884,8.91739046092049,0.15049000084400177,0.038118452787389366,0.053050657738754135,0.04151449576232527,-3.267056788968711,-2.9365080155305012,-3.1817126172572308
10885,9.23199534290992,0.27726200222969055,0.038722554181092765,0.05168696493848598,0.0419635273806188,-3.251333053328599,-2.962549658106976,-3.1709544336722977
10886,9.514897110825673,0.06572630256414413,0.0403776493341121,0.05412634528481092,0.043867181108611944,-3.209478881409752,-2.916434237821745,-3.126588821427827
10887,9.766095764673366,0.021872300654649734,0.039246354363646506,0.04768422466960982,0.04204775626718009,-3.237896721522428,-3.0431546555023457,-3.168949252674556
10888,14.535392550207016,0.2123129963874817,0.04432552693025566,0.05328661165917888,0.0472000465542839,-3.1161945392130974,-2.9320701677465593,-3.0533604000715395
10889,15.43310828030336,0.033075001090765,0.04627156496601889,0.05866122658374643,0.04969070103676213,-3.073227654158021,-2.835976305597806,-3.001937465261307
10890,15.45906924871385,0.030790500342845917,0.045948009628966974,0.056040823591253966,0.04908293488222627,-3.0802447471367356,-2.8816748611321374,-3.0142438630008805
10891,15.711481031924606,0.25175100564956665,0.046235432379959675,0.05626648586352392,0.04933218800300145,-3.0740088402073655,-2.8776561988195493,-3.0091785103110067
10892,15.955400909578682,0.12016499787569046,0.04806698645401057,0.06257084297787299,0.051810488833761166,-3.0351596898254702,-2.7714558765059145,-2.960162663076207
10893,17.558187426613266,0.09926850348711014,0.048549484810580905,0.06164807805058034,0.052213190021678624,-3.025171695823641,-2.786313225030808,-2.9524201336047304
10894,19.269993835907,0.08790510147809982,0.04827707645383947,0.05748423272306942,0.05149617225780796,-3.0307984385663995,-2.856244582294068,-2.9662477991658007
10895,19.84089251507094,0.10981500148773193,0.04823762362711231,0.05557183338209711,0.05121487548575531,-3.0316159892377805,-2.890078799934791,-2.9717252523031688
10896,19.984365281306292,0.09103380143642426,0.04838327901052971,0.05560995345545724,0.05129631988161748,-3.028600999938839,-2.8893930747645427,-2.9701362665790882
10897,21.86657592874005,0.11246000230312347,0.048316696852031306,0.05380146150721629,0.050999354693812136,-3.029978087542564,-2.9224546466217345,-2.9759422994003693
10898,22.02711338137486,0.10925699770450592,0.04846690798754711,0.05391566044767661,0.051102711273735967,-3.026874023452898,-2.9203342969285155,-2.973917724985573
10899,22.589762780859495,0.11524499952793121,0.048467685791717625,0.052988300970953466,0.05093741156412513,-3.026857975432471,-2.937684126192984,-2.9771576241469773
10900,25.52561671944001,0.12908600270748138,0.04974015926027981,0.05465983595002947,0.052338180654163076,-3.000942638756761,-2.906626099766824,-2.9500291426263736
10901,0.006631773861955,0.1224450021982193,0.04522186742708235,0.04602788058251269,0.0453821707319986,-3.0961745164993117,-3.078507966477391,-3.0926359662218417
10902,27.067746768222325,0.06155410036444664,0.049815973475587694,0.05377396841405803,0.05224701117685636,-2.9994195938597814,-2.922965787386442,-2.95177259213015
10903,27.40912137153005,0.10995499789714813,0.049757149627718794,0.0530094838010954,0.05207627000631533,-3.0006011145930622,-2.9372844417944943,-2.9550459041091464
10904,27.930686123188966,0.09663709998130798,0.049580103516804065,0.0513327339158074,0.05160909990746179,-3.0041656645030472,-2.969426642269585,-2.9640572672475276
10905,28.078849656299585,0.11628899723291397,0.04949989870311981,0.050381441631481505,0.05133474627906584,-3.0057846558112065,-2.9881323933126223,-2.9693874406985543
10906,28.145005644337648,0.2097730040550232,0.04989003071871023,0.053365492326100494,0.05202142052887435,-2.9979340813805724,-2.930590953022102,-2.9560997119743333
10907,47.000190112725825,0.12526099383831024,0.04173537300074926,0.054947909290779307,0.0443726096437469,-3.1764062363586643,-2.9013696463398735,-3.1151328998206145
10908,47.3358225703741,0.14754199981689453,0.04198619149230259,0.05421988701948246,0.044551272028135885,-3.170414488749582,-2.914707518656274,-3.111114572652833
10909,48.401758905748935,0.050926100462675095,0.04190175677594456,0.05179524589789909,0.04424995174318947,-3.1724275251061527,-2.9604569119613973,-3.1179009980781838
10910,49.20776205584671,0.0729036033153534,0.04174724296471232,0.049436275574613414,0.04396551008986364,-3.176121866639154,-3.0070708008990095,-3.124349814038023
10911,49.478209028952136,0.12863600254058838,0.04185957445955145,0.0496517965576688,0.04411428232519547,-3.173434727817402,-3.002720704701109,-3.1209716867120645
10912,49.64133449089958,0.09403190016746521,0.04195552197500019,0.04943330815994791,0.044146752804580476,-3.171145222431331,-3.007130827745575,-3.120235903797165
10913,50.03641028742935,0.01899299956858158,0.04188696927446635,0.04753898156798532,0.04392367464829389,-3.172780496259404,-3.0462052399134376,-3.1253018184252306
10914,51.47663746954731,0.028548799455165863,0.041563912465827434,0.0426532286204788,0.0432024198815743,-3.180522977003303,-3.154652307546651,-3.1418587695237146
10915,51.55104273726754,0.24507799744606018,0.04148904919618411,0.04228912757421956,0.04317078124492758,-3.182325761357307,-3.1632252573104487,-3.142591372637855
10916,51.699772397418066,0.18538300693035126,0.041469253254958566,0.04223302689197349,0.04320042184758405,-3.1828030117594097,-3.1645527362617076,-3.141905018789378
10917,52.03111846464638,0.016382800415158272,0.041275820601644315,0.039617441525572235,0.04283118486270797,-3.187478408049668,-3.2284858151231024,-3.150488823420254
10918,52.18704602568822,0.019978899508714676,0.040931048962457355,0.03518062245610198,0.04211574003916419,-3.19586636060057,-3.3472598463641594,-3.167333735502538
10919,52.23589470145612,0.08427870273590088,0.04093253811724734,0.03626883800581523,0.04219931541385179,-3.195829979228991,-3.3167963635367546,-3.1653512804923296
10920,52.3046386988049,0.07333800196647644,0.04096038524812022,0.03769623338510684,0.04229852599095924,-3.195149892823431,-3.278195099728897,-3.163003040086487
10921,2.13478418122877,0.19890399277210236,0.06332459553351696,0.06552743721141109,0.06376961216060038,-2.759481470268101,-2.7252863353264862,-2.752478500520709
10922,2.648423154367145,0.07364220172166824,0.024771644545737468,0.025080717600210068,0.02483334323386807,-3.6980556450429596,-3.685655951178178,-3.695568043585561
10923,2.89218128144088,0.02246220037341118,0.02234672799827821,0.021919101654835307,0.02226661850271273,-3.801075366927163,-3.8203968006419933,-3.8046666501618094
10924,4.399939331547524,0.022852400317788124,0.021349757323773547,0.02085279387700983,0.021244316733244093,-3.8467149059400874,-3.8702673408170227,-3.8516658672296016
10925,4.631242663806705,0.21220099925994873,0.021242930973244856,0.021007084573328144,0.02117317484474802,-3.8517310990379454,-3.862895537517344,-3.8550202360315087
10926,5.89079444583678,0.039239298552274704,0.021077687407192142,0.02067440957616311,0.02098230308744128,-3.859540266868238,-3.8788585958604123,-3.864075906660345
10927,6.08141750672221,0.04286060109734535,0.019828514113118034,0.01846551735095697,0.01955756506153341,-3.920634270517726,-3.99185021314663,-3.9343931077311183
10928,6.485713086431263,0.026368500664830208,0.018373693971052898,0.015976016840146053,0.017893504824245225,-3.9968353128145684,-4.136666628778915,-4.0233174909653915
10929,7.994522515321449,0.024745900183916092,0.017370309674758288,0.014392771912804064,0.016748343468189576,-4.052992870749972,-4.241029148919224,-4.089455923023252
10930,8.193475731179431,0.016025099903345108,0.016431676065583236,0.012914272597712825,0.01567612213084698,-4.108544339623209,-4.349422176303666,-4.155616607730537
10931,8.71617273691006,0.015150600112974644,0.015581989736487126,0.011662839262534554,0.014703331873033087,-4.161639535751192,-4.451347623196664,-4.219681152851035
10932,9.564392788916303,0.03339419886469841,0.015286445223403696,0.011918008439354089,0.014444727562181002,-4.180788776365293,-4.429704708539285,-4.2374258055961755
10933,10.168369462099713,0.04355280101299286,0.015540961372880958,0.01346231880996551,0.01489278115346741,-4.164276071549405,-4.307860695459987,-4.206878669776623
