"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"gr[83]",0.209386469014922,0.0470511473607224,0.111957846308921,0.179002195294224,0.210531418439749,0.241131059311398,0.298698029205694,1.00100557367466,15000
"gr[84]",0.398139248236628,0.0405743893327011,0.318439422484612,0.371133821971788,0.397948436742696,0.42488450738487,0.479080825380033,1.00153693392823,3100
"gr[85]",0.435908201064548,0.0372437510078693,0.361306288674175,0.411074092108706,0.435867986321592,0.460708792034811,0.509927553677786,1.00155364759348,3100
"gr[86]",0.324840936260521,0.0407819935854643,0.244878620393717,0.297844079287296,0.324943830515477,0.35214756076891,0.405184807306035,1.00127301905328,5300
"gr[87]",0.258982524614082,0.0408496590550401,0.175495114056495,0.232236629408221,0.259880720896236,0.286784047458984,0.33660293255274,1.00095590025368,15000
"gr[88]",0.441470109803957,0.0379884635445616,0.365477192354038,0.416761182181646,0.441481333445254,0.466429314178546,0.516092356454362,1.0017988211505,2200
"gr[89]",0.458974256303334,0.0380553418890173,0.382823514375421,0.434157226758294,0.459137896027734,0.484122939570303,0.534142325834462,1.00181347282914,2200
"gr[90]",0.324778892449767,0.0379794360938678,0.247807136869661,0.29999507667863,0.325432896065463,0.350176045760793,0.398472037323692,1.00125591182906,5600
"gr[91]",0.260680447525424,0.0408118399226246,0.175840567686503,0.234709707651463,0.26271371567434,0.287958950356577,0.336822850786622,1.00090986714592,15000
"gr[92]",0.355090086617036,0.0373600575582435,0.280225995089441,0.330533129326554,0.355161052218781,0.380005525254933,0.427598518705066,1.00134288692888,4500
"gr[93]",0.271144026969334,0.0403166446055649,0.188086235817437,0.245116692659425,0.272468740942139,0.29858018613902,0.346957023303274,1.00090525651756,15000
"gr[94]",0.54140147787328,0.0547030214003033,0.429932866644554,0.506017229605888,0.542426939627841,0.577411362404022,0.647837832254937,1.0011765689378,7200
"gr[95]",-0.0102871080635749,0.0649294187078421,-0.135014837413008,-0.053728092040369,-0.0117694045671786,0.0322410095791502,0.120893205653799,1.00144280633693,3700
"gr[96]",0.570702813737063,0.0565755761699631,0.456413563536269,0.533523353017436,0.571406195935386,0.608569525962034,0.678828518133062,1.00103200402643,15000
"gr[97]",0.389243127029612,0.0381094519524902,0.315247569497845,0.363534750289549,0.38916256771333,0.414542740297205,0.464351157198846,1.00095767709777,15000
"gr[98]",0.449017057020349,0.0375437625911732,0.374657367246663,0.424328726512644,0.448920721571267,0.473650100700642,0.52354458974682,1.00094999381807,15000
"gr[99]",0.310547532232094,0.0359230912919875,0.238659316983136,0.287184514089345,0.310946350972538,0.334375881332694,0.380250835332478,1.00098815816701,15000
"gr[100]",0.294938928821599,0.0407487480322805,0.213110266500686,0.268015603235691,0.295428886620132,0.322126477302276,0.373012233316306,1.00091271537361,15000
"gr[101]",0.38492143081306,0.0429945795123068,0.302091652218729,0.355636392029774,0.384858501769063,0.413779168741678,0.470136831739515,1.00098162060053,15000
"gr[102]",0.420884924817094,0.0367876313028058,0.349891516242085,0.396159413756334,0.420829235438686,0.44515596119417,0.494729450597681,1.00097807248016,15000
"gr[103]",0.364891891106655,0.0385989125611583,0.289301042992567,0.339372867745839,0.364757062030784,0.390219522972561,0.441834459417795,1.00096628001535,15000
"gr[104]",0.265416211243817,0.0419951000187015,0.181863459437085,0.237585426568725,0.265904617054859,0.293398077656214,0.345895238799751,1.0010004752732,15000
"gr[105]",0.480910295772117,0.0387573179595036,0.405863016260698,0.455009420331837,0.480502412270213,0.506155313235292,0.559680922619298,1.00093674164075,15000
"gr[106]",0.47664217733706,0.046498850008816,0.383565641562701,0.446221278198728,0.477103787565877,0.50743931713899,0.567187522463032,1.00109195484256,10000
"gr[107]",0.307771937276483,0.036118232446987,0.236133170141457,0.284077739208311,0.307903588839344,0.331491986490278,0.378293723865266,1.00142117688834,3800
"gr[108]",0.232250399491831,0.0432905254172722,0.145798015481397,0.203909390469791,0.23281908622602,0.261254608268073,0.314699463948998,1.00151844887777,3200
"gr[109]",0.421871999466168,0.039259887368933,0.34730047071084,0.395419520884072,0.421077832738094,0.448087502978949,0.499296081887489,1.00089862541419,15000
"gr[110]",0.418981644179348,0.0360692968248783,0.350080309965894,0.39454137609394,0.418458372849202,0.442870466579258,0.491242545108095,1.00091464701114,15000
"gr[111]",0.374503119144596,0.0341709817953313,0.308278562100787,0.351447439499073,0.374348061542872,0.397048687952591,0.442710750327812,1.00093345742912,15000
"gr[112]",0.276606765280992,0.0400721771403517,0.197197041796529,0.250216532286746,0.276835897611892,0.30377465950833,0.353983086827447,1.00112006941122,9000
"gr[113]",0.511683635985744,0.0389157486910968,0.438377395837052,0.484817147343978,0.511030810100614,0.537950017571145,0.589566630344576,1.00114105403869,8300
"gr[114]",0.38336911269395,0.0391192394641613,0.308524563251856,0.356789186133159,0.382736101692929,0.409279484467771,0.461096913390759,1.00148539048881,3400
"gr[115]",0.320607882807453,0.0359894435427573,0.251218851905518,0.296429624118568,0.320060537555361,0.344619410232181,0.392598408900681,1.0016529483049,2700
"gr[116]",0.292384379883682,0.0406313218748978,0.213322283554905,0.265326051086034,0.291996616099733,0.319351487067461,0.372755456701071,1.00119432462687,6800
"gr[117]",0.42962909213865,0.0390986558907364,0.354288352658702,0.403177358746725,0.429069249019453,0.455652043220482,0.50737186585784,1.00145852971762,3600
"gr[118]",0.481765290228007,0.0381357923046676,0.408998264412648,0.455603515053457,0.481298897026564,0.507012431982721,0.557886055779843,1.00113928396512,8300
"gr[119]",0.356243733497645,0.0368629712851311,0.283548111969514,0.331480076057324,0.356055072926248,0.380928050791644,0.42853508832637,1.00139315904966,4000
"gr[120]",0.267888773254748,0.0393136747504604,0.190594368732275,0.241621030662431,0.267790514525939,0.293826940694185,0.345581027281366,1.00125079562982,5700
"gr[121]",0.472796486925922,0.0369163471607819,0.401696098431369,0.447714352963607,0.47244752840875,0.497382894633143,0.546785950602743,1.00118481946633,7000
"gr[122]",0.389607708438033,0.035724730459004,0.320751216967661,0.365657305721869,0.389318361857288,0.413266007614709,0.461153651152021,1.0013745577921,4200
"gr[123]",0.350021163581609,0.0373329238669183,0.277719034469423,0.324858360474579,0.349868758613669,0.37476599818921,0.423957373415264,1.00126489669372,5500
"gr[124]",0.291003150372067,0.0388888218041566,0.216392134722442,0.264851950420507,0.290050547902628,0.316913114329795,0.369103749732262,1.00102694284379,15000
"gr[125]",0.370637340158185,0.0435628628393304,0.2864518248085,0.341598282518857,0.370292278616169,0.399307023699277,0.457391218782418,1.0013291119746,4600
"gr[126]",0.39387039074182,0.0379925328819696,0.320548727170584,0.368047764769641,0.393674861793822,0.41917807315749,0.469511311805393,1.00123328005759,6000
"gr[127]",0.331485451076762,0.0354187894065078,0.263024113901262,0.307715005461329,0.330897297744932,0.355588998506583,0.401916543190303,1.00130909952667,4900
"gr[128]",0.307020884293469,0.0416578617703726,0.225983025506901,0.279053372356215,0.306291402549755,0.335099641317576,0.389137414794052,1.00103656000897,14000
"gr[129]",0.884758313685176,0.0744542624172877,0.741003554172728,0.835126046397795,0.883869029960919,0.933557246315598,1.03416514751304,1.00099456012455,15000
"gr[130]",0.597622127812316,0.0681693353859091,0.462329579286338,0.553298971096597,0.597912440398132,0.642615923105756,0.731579801007955,1.00094353589169,15000
"gr[131]",0.243817271100331,0.0635905617745079,0.123652026684349,0.203133504946294,0.241009017544413,0.282596261533915,0.377224577685343,1.0010048879707,15000
"gr[132]",0.272218925571252,0.0420253503863839,0.189317367675555,0.244358783166398,0.27214573926214,0.300467302854126,0.355382473471174,1.00099374633719,15000
"gr[133]",0.179766183161092,0.0498983722899658,0.0818885850796629,0.146058515240761,0.17942239038201,0.213110617485623,0.278387600504478,1.00115081887146,7900
"gr[134]",0.252983892910806,0.0376862759798514,0.179082336862329,0.22780900638581,0.253015375972667,0.27805365858766,0.327828386730688,1.00095121112827,15000
"gr[135]",0.262015221693097,0.0360490138728133,0.191443929612205,0.237837352855293,0.262716282901655,0.286263288922588,0.332570710486316,1.00091326494263,15000
"gr[136]",0.1977412093171,0.0501183784352764,0.0991666251340503,0.163586251673746,0.197408119725195,0.231769742212324,0.296451298506911,1.00123791196474,5900
"gr[137]",0.258593358156486,0.0424251451651305,0.175719953632684,0.229866475572292,0.258160600882892,0.287441246926823,0.342063281771012,1.00112123525717,9000
"gr[138]",0.197731119023901,0.0410545111207661,0.116818851757799,0.170334186388829,0.197903640336328,0.22568126923353,0.277917327544717,1.00137782441977,4200
"gr[139]",0.189540135064013,0.0443316954059107,0.101569118049688,0.159726830462084,0.190256360744233,0.219519233306711,0.275813591297826,1.00115901452781,7700
"gr[140]",0.439000077924751,0.039577057617902,0.357586466610258,0.413265707812586,0.440324038731458,0.465817568287475,0.512560271423122,1.00092293272975,15000
"gr[141]",0.326911362070644,0.0371393631157511,0.250833318517001,0.302544117245632,0.327950874592192,0.352343134294409,0.397031499186916,1.00102137604854,15000
"gr[142]",0.232900382939441,0.0420430262956216,0.146159838403538,0.205415255860633,0.23350583373656,0.262209818242957,0.312311543696858,1.00131855027774,4800
"gr[143]",0.187423099036904,0.0415133506419642,0.103910519101908,0.159819474065134,0.18820512049176,0.21591050937171,0.266830511714304,1.0012425973843,5800
"gr[144]",0.386243007710751,0.0384154853869696,0.308194308665495,0.360978979574738,0.387652063954458,0.412567960782112,0.45736483648435,1.00121296269611,6400
"gr[145]",0.212260714766519,0.0430193910558889,0.12670364581209,0.183919506567909,0.212664513669484,0.241613227982448,0.295133793848251,1.00152149440644,3200
"gr[146]",0.308987723332837,0.035089082481756,0.238075925789683,0.28566198011815,0.309847260739139,0.332619544701098,0.375945343564413,1.00111469682641,9300
"gr[147]",0.262218121190304,0.0372296968408022,0.186308920233315,0.237865170987984,0.263394004084338,0.287736840499537,0.332249700684015,1.00119877605045,6700
"gr[148]",0.64163911236625,0.0495759235770347,0.545815151897597,0.60753678382926,0.640999532348264,0.674876396209534,0.739900777379168,1.00168597817686,2500
"gr[149]",0.481862400319129,0.0425623073929465,0.398511984806479,0.453208885037175,0.48118677589388,0.510298408285285,0.566231626871621,1.00142867389363,3800
"gr[150]",0.354120465269762,0.0443516048711598,0.269701906724815,0.323617968943928,0.35293627486344,0.383404449014895,0.443189942085235,1.00202899507122,1800
"gr[151]",0.0524425846014891,0.0515714331070319,-0.0465126021497674,0.0175116660753351,0.0522916931519929,0.0861314453790896,0.154796489717715,1.00170921539978,2500
"gr[152]",0.703132215401862,0.0534731209633474,0.600485527702263,0.666810552044868,0.702472271893651,0.739054084733681,0.809739806406001,1.00140609873441,3900
"gr[153]",0.417103883943045,0.0421497595764214,0.335979492554699,0.389261386057905,0.416229148739341,0.444689715334545,0.502062591381275,1.00132181417852,4700
"gr[154]",0.311066581610572,0.0418457298267013,0.231320519927309,0.282280402599828,0.310394276359483,0.338461682935525,0.395391119604155,1.00161326477527,2800
"gr[155]",0.156310530498018,0.0547629115739642,0.0514088083347844,0.119098034998251,0.154920231730131,0.192797780338689,0.265389001497232,1.00195293131428,1900
"gr[156]",0.612427588535196,0.0473248178612852,0.521083273043789,0.580141186025089,0.611982497362611,0.643736403150151,0.708396600294343,1.00179692537291,2200
"gr[157]",0.424316274537185,0.0426287987102738,0.341548770834756,0.395973272151974,0.424141004622692,0.452407854083964,0.507822653228992,1.00135047124392,4400
"gr[158]",0.320341303685437,0.0417124070966654,0.241210077926972,0.292059156175524,0.319195650310972,0.347743775051306,0.403557606329992,1.00210504571665,1700
"gr[159]",0.201950370921008,0.0587952362705062,0.0911984255650199,0.161613647343628,0.200483544527279,0.241555496267169,0.320003460830883,1.00225565477857,1500
"gr[160]",0.640751458401595,0.0484681794156473,0.547183385387894,0.607843277900152,0.640130529227015,0.672843794025814,0.737877016793438,1.00146511713909,3500
"gr[161]",0.477446431140501,0.0442911814826115,0.39255191579688,0.447511354152477,0.476683776500862,0.507138536522969,0.564656433038756,1.0011504427461,7900
"gr[162]",0.253082585704137,0.0436553355617603,0.168135327310171,0.223579016231902,0.252735794149347,0.282507895737646,0.3392471511381,1.00119906539573,6700
"gr[163]",0.178002407535325,0.056548336080122,0.070108696027603,0.139070978535622,0.17704694280168,0.215580529897095,0.291486688593128,1.00210218879379,1700
"gr[164]",0.415654194201202,0.0414409383360675,0.331039397962486,0.388863282128118,0.416831826692466,0.443447096614284,0.494274901507584,1.00210424231939,1700
"gr[165]",0.357353064719749,0.0422281134652101,0.273050494228423,0.329471568408721,0.357469898812791,0.385277023058623,0.440529446354895,1.00152590141025,3200
"gr[166]",0.165759368628569,0.0480018293467879,0.07179910138888,0.133973160538544,0.165761528831696,0.197941181147712,0.259263382261311,1.00114970273264,8000
"gr[167]",0.438442185321669,0.0407209527530721,0.355607311162683,0.411964039940069,0.439141887423662,0.466346376424802,0.515999921547649,1.001854138146,2100
"gr[168]",0.367020414191325,0.0413678324945608,0.285928911726753,0.339742149251114,0.367048467442084,0.394796264715191,0.447777311502309,1.00132517984111,4700
"gr[169]",0.221559291421228,0.0443703309435307,0.134473943839318,0.192192841247862,0.221303420211681,0.251546796232173,0.308872139846738,1.00113832109753,8300
"gr[170]",0.41445686786348,0.0412663334290585,0.329972940559704,0.38788589023793,0.415095025568248,0.442030309536167,0.493201231642252,1.00170219243404,2500
"gr[171]",0.359700593209422,0.0404379498703365,0.278868108260153,0.332909033143316,0.359813355607982,0.387099360000506,0.438869358576116,1.0013194331626,4800
"gr[172]",0.165192434981572,0.0488085387956211,0.0689181001463906,0.132991533103628,0.165240322112019,0.197964423172816,0.260869991178934,1.00109817243324,10000
"gr[173]",0.433723125832526,0.040640295936017,0.351868040694498,0.407389929436196,0.434375682873438,0.46094628823786,0.511850364739088,1.00190086484866,2000
"gr[174]",0.351946809680243,0.0401691627009422,0.272480544123993,0.325178109939565,0.351988195795109,0.378749511565359,0.431492444866366,1.00149996910507,3300
"gr[175]",0.174638249229878,0.0476940722708655,0.0819503932038802,0.143017805818502,0.174495955117373,0.206307131474506,0.268817480903738,1.00108888604534,11000
"gr[176]",0.58717282368303,0.0461914307025047,0.495956041279479,0.556261587429613,0.587258878681582,0.618488287629067,0.675848564723238,1.00096599742161,15000
"gr[177]",0.41365328051855,0.0460585634246665,0.323834290016474,0.382180658782333,0.414173330728649,0.445570200239483,0.501254746945231,1.00124227928226,5800
"gr[178]",0.27855962444781,0.0397526042635452,0.199555569118823,0.251054960259991,0.279344504635021,0.306007222091458,0.35529528931205,1.00098319740434,15000
"gr[179]",0.133332442809195,0.0446574024703897,0.0456960310628234,0.103072617152828,0.1332559826739,0.163575659235582,0.219873104378423,1.00108576389957,11000
"gr[180]",0.509829190782518,0.0461229190790432,0.417766883751644,0.479012455790626,0.510460212724673,0.541590791416268,0.597712644527348,1.00111105430642,9400
"gr[181]",0.507367164581455,0.0506282314675643,0.407656184916844,0.472802869562757,0.507492581178361,0.542210379221202,0.605929949915413,1.00128536748891,5200
"gr[182]",0.307023057742462,0.04734213622801,0.212510605559676,0.275072981925382,0.307200867705726,0.339329960363652,0.399086325140855,1.0012423935228,5800
"gr[183]",0.138862067191872,0.0451595016934856,0.0492573682951078,0.108123500813984,0.138706433859393,0.169474771872783,0.227025894643655,1.0009734598013,15000
"gr[184]",0.383625718466008,0.0532866290609138,0.276471194806417,0.348384381846942,0.384690936815489,0.419571624374586,0.486301658789465,1.00118564377181,7000
"gr[185]",0.300259368384516,0.0530208803766968,0.194298635665636,0.264763179104243,0.300980535032327,0.336676480165205,0.401269598017347,1.00149738345152,3300
"gr[186]",0.291914469211639,0.0442737652336557,0.203666318688401,0.262449674964293,0.292025055458592,0.322228874525394,0.377961501464329,1.0011061563461,9600
"gr[187]",0.0766294874557285,0.0453549208510889,-0.0129139488643157,0.0466060260593964,0.0766474213334641,0.107202329755883,0.164816150684902,1.00093329888788,15000
